id,old_split,split,group_id,category,label_text,label_img,label_combo,source,source_family,source_item_id,template_parent_id,text_hash,image_path_key,image_sha256,image_dhash,image_url_hash,image_prompt_hash,image_description_hash,is_msts,image_found
C_hf_coco_00176,train,train,G0568,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00176,C_hf_coco_00176,6851d21fbc22ae60f7a065e6cf70ed4298743b52be920d0e7dbf5faed02643fb,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00176.jpg,1567af9862ad9c48443ef391b851886caa7892f9f60d77d33badbc291c4dd200,860e179410c9e113,,,,False,True
C_hf_coco_00177,test,test,G1358,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00177,C_hf_coco_00177,7ab3ca56b7bd0555ec08c10764b7acf1d19c2bb999bdbc0caabffc0de994799a,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00177.jpg,b746d8654ff29893a16364da74f68f3d7bb8689c5d79f7b10da8fa44b907dba4,6c273b696b792961,,,,False,True
C_hf_coco_00180,train,train,G1359,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00180,C_hf_coco_00180,ab1cd954526b3bce86d42a9ecd37a566f3d5c9a075d702b1ec15bac7d7a04468,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00180.jpg,96884747998f73ef8b3e0d657f1f0f36f05d51871e30790ae10c659599791e80,f9f0704e52ee7830,,,,False,True
C_hf_coco_00182,train,train,G1360,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00182,C_hf_coco_00182,637562a1dd712bd5e8a106ba21315f9b41b2160607d074435bdb65293dfc1e00,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00182.jpg,806899db45af20347c58327f073805643b3215e660e972bbc22572f2e1400551,373c054349010001,,,,False,True
C_hf_coco_00183,val,val,G1361,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00183,C_hf_coco_00183,3298ead74c7a7ac3996a69c5efc0c4232aee81a6fb8ebb5ba0cb549158b4c456,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00183.jpg,7b511b55d780152ba32d79192123a9bea1a8b7bc61c7d1d707a7bf7a2438410b,c0c0c0c0c0c94984,,,,False,True
C_hf_coco_00187,train,train,G1362,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00187,C_hf_coco_00187,824b20865fa5d54baf3d0f66e971e95c51753fc903b739666740c6544bce5560,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00187.jpg,b7797e472a6d7b23e5bbd798e7c73563029a203f8b9a2192ebd6af3a14c76c2d,df97825878193d4d,,,,False,True
C_hf_coco_00189,val,val,G1363,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00189,C_hf_coco_00189,b090f527d78ebba38699da62799a0ba196c8a2fdfeb1afba90733d611066fa65,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00189.jpg,334dc2de2d5d8c29a7625b3f0360b269818e054e8673201fe52fa9d9b94c54b3,52cfecccd87b1ede,,,,False,True
C_hf_coco_00190,train,train,G1364,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00190,C_hf_coco_00190,8a4e92b302164937bd43ff89e59c060651b81a9ab6774dab47b9208fedaedf3a,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00190.jpg,6f8dccce420728c51e31c5087fbc56d7932f3ff69208896ad4d8fd08fbfbda7c,0108484a22a0b030,,,,False,True
C_hf_coco_00191,test,test,G1365,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00191,C_hf_coco_00191,426cd4d4f1c5ca3fd0e1d145cef4f0829ea99df5fa5f1163e8f94cfb71bd393e,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00191.jpg,ee39e6fb53e206bd009ade0c75a0dae2f2948dd2c1debaaac66e4a2dc4cb3fb7,74e9f1663a323232,,,,False,True
C_hf_coco_00193,val,val,G0582,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00193,C_hf_coco_00193,c92a911081ab3df196d3f3b4738b8e340a19356fb6fae109ad6aba8a8214a4d1,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00193.jpg,543cd16004d9e916599e5dc8cb2969bbcb8c2bcc6cd6945acda0c565ce2cdbf3,87b17260e0e2b6b6,,,,False,True
C_hf_coco_00194,train,train,G1366,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00194,C_hf_coco_00194,ef4fbc4dfb0d104f73812109321551a1aaf21af3bb0fc7bccef044a4018f04eb,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00194.jpg,e3805dce9f404651b8f14485fcdf61aba224f8f6f7ea22ec4fb90c828459db60,c0c4e4cc9c84cccc,,,,False,True
C_hf_coco_00195,val,val,G1367,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00195,C_hf_coco_00195,bef7108e060158db1624a9f7eda30a81583097aff4cfc8b3a6e5dc10fc4beb09,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00195.jpg,e335b549a0f47bbb8b8874087ee4e324a102b2408cd10ca4811396dc965c8951,02ecd2b3f9e0c4f8,,,,False,True
C_hf_coco_00197,train,train,G0788,C,0,0,0,detection-datasets/coco,detection-datasets/coco,C_hf_coco_00197,C_hf_coco_00197,246c3f2388bc239e88d12ef12bf871365d15f15405b3c9b96d1d4ac86edaf455,dataset/augmented_images/cat_c_v2/coco/C_hf_coco_00197.jpg,535b05846be8aeef84ed6a1081b7c1dbc86d85cf5ea14fdfd1c75bb66218b211,a6a6b7ed9d8d8c0c,,,,False,True
C_hf_diagram_00000,train,train,G0779,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00000,C_hf_diagram_00000,78f5c08b0430ba6cef1d28da9e0742c9c60362aea1b2c9fc82c6353106574c05,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00000.jpg,c769d82fa4edcd71f5a376888945ef970c978360cf93bc70d0bfb421db9039b6,281d655756452418,,,,False,True
C_hf_diagram_00001,test,test,G0727,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00001,C_hf_diagram_00001,e2ebbcc1a5e3acc83c10bc6ce2f4577cb59db3599dfa93e9e25a87a88f8c8f0d,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00001.jpg,7385ff8ea5a2bcbc0b97bb1f626ed5040fe5a5a2a377a57d83953755ceb0fadc,0602420d79341803,,,,False,True
C_hf_diagram_00002,train,train,G0454,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00002,C_hf_diagram_00002,ead0e800f439e803d03e98c346c34ca1bc193e00d7a08a7d43a06763b83ee526,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00002.jpg,6223bebd2904cc236b4fc90903cbb0166ceab1b2383d531126c3862bb8df1dca,6d0f0f0f0f2d0d0f,,,,False,True
C_hf_diagram_00004,train,train,G0639,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00004,C_hf_diagram_00004,d1c8e36971dd0bb58f2f6ac55962333d36b2416b8497fd8db2a38bf9c3c65e4b,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00004.jpg,a0f6ebff007e07ed2c3f5a20b4cab3559c17a236c83e3e485728268f060e4235,4d8e2363493333cc,,,,False,True
C_hf_diagram_00005,train,train,G1368,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00005,C_hf_diagram_00005,0ebca441118b08e01be9aa638ede2fafc6cff3b68b1e7c687c8db4b4eceab73b,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00005.jpg,92197bf34c8927b06bc99d34a655bde780c2b34216f78060e9604cd0dc599daf,25ed2d25e4da6bee,,,,False,True
C_hf_diagram_00006,train,train,G0779,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00006,C_hf_diagram_00006,981c28e3e827eb1fbc025e2e8aa30162f5eade7ae9335cfad5e6fa32b2414622,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00006.jpg,c769d82fa4edcd71f5a376888945ef970c978360cf93bc70d0bfb421db9039b6,281d655756452418,,,,False,True
C_hf_diagram_00008,train,train,G1369,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00008,C_hf_diagram_00008,6eb351388a4f0e574b5a538883db197d121d118ad7da3ba08e59441501b98003,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00008.jpg,8b17168664b139a7356b80e15305167ab30f5df7b257fc164df0e6799825361e,1855458c94ad551b,,,,False,True
C_hf_diagram_00009,train,train,G0756,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00009,C_hf_diagram_00009,a007137ae49443f09b7a048134ff48deaff3421244995d4409d8dc3dd99c629b,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00009.jpg,77308295bb59fc90467b82598f1c59ab368ac3111349aba15937780962978bfe,161626062e193361,,,,False,True
C_hf_diagram_00012,val,val,G1370,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00012,C_hf_diagram_00012,d74d42e42326c8bc09d29b55ccf0ba54f5c02af3c967ab4bd7a4c30b87af9ae8,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00012.jpg,3a51fa98ebfde71b567771696d7338814ee2b6fea7518c993f7437f5039fc1f6,6247492a2a220b8b,,,,False,True
C_hf_diagram_00013,train,train,G0711,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00013,C_hf_diagram_00013,4720627b6a9123107de1c36f74f6deed64b519a8dbea9af3b807597594675c88,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00013.jpg,d98bb24c14f6fd5a2d915d43dd34410ff1294095e56eebafb5e4496c78743adc,555555af55555555,,,,False,True
C_hf_diagram_00015,val,val,G0665,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00015,C_hf_diagram_00015,680913e486ba9dc450eb3c61806677fbd96c2270dbbd47ac9049b431fe9d2f96,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00015.jpg,8caad98ba208f9cb36d4c0685caea5396a7198f7c22be41b9712080a943c17b2,060b756575732387,,,,False,True
C_hf_diagram_00016,val,val,G1371,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00016,C_hf_diagram_00016,9d80a2c7cd1058eae6867f4563f6af847f8cc039aa238fb5159efe8b0271355f,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00016.jpg,d8e543ff82a78a10d81a64d694712adb1311b78bb21f57daf82b4c9cc83b7610,65164d4d4ca78f08,,,,False,True
C_hf_diagram_00017,train,train,G1372,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00017,C_hf_diagram_00017,c0a4e47fcfb7db8cb4ed53b009f5ae46fa99c106aef49e0ad7da040e861c0ce3,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00017.jpg,1c0702e3e940d7442533ca170920224a72576ea598f3def664cfa157075dc70f,636a6bda69412626,,,,False,True
C_hf_diagram_00019,train,train,G1373,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00019,C_hf_diagram_00019,ea7f39a9c93e1258bebd24dfc607d83536f0999cfa045bde83b2d5fbd4a7ffe8,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00019.jpg,a3a91e91bedd479ad6796dc9cadc2dbbb1bfb9f1682b1a3059fc8329f5a9e0f1,090e2b292b2b4d11,,,,False,True
C_hf_diagram_00020,val,val,G0570,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00020,C_hf_diagram_00020,3a452aa9ad022a4afa75ea7ed537f634fe28f4128a14d3a9f6c9bb0ac180193b,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00020.jpg,ed2f6319e3920dc80fa25e711686c4efc2d89326a07324483f886a737a13926d,9694e09b5b62370d,,,,False,True
C_hf_diagram_00021,test,test,G0540,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00021,C_hf_diagram_00021,8984c9e138886de82d459dca627b6cec8ea46c2d029d9feb9ad6a5550fedd1e4,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00021.jpg,8bc70d0862f96526b94b1a07be53f43e25ef16c936667f8e2df82f7892e9b2d8,7050545652b6dc43,,,,False,True
C_hf_diagram_00022,train,train,G0746,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00022,C_hf_diagram_00022,cd8c72903d61a627503375f05998a2cd8df4c9ea9f63c34bb367b63b3f6e134e,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00022.jpg,ee3a03fc36bac11f5b40857ded60ef5882c14f40f13103e61daa0e41e1b1aade,63670b2b2b2a4a4b,,,,False,True
C_hf_diagram_00024,test,test,G0665,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00024,C_hf_diagram_00024,d3e469b206eb7d77dae8c31965137aab5dbf0bb1043d6754bf413d780686d528,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00024.jpg,8caad98ba208f9cb36d4c0685caea5396a7198f7c22be41b9712080a943c17b2,060b756575732387,,,,False,True
C_hf_diagram_00026,train,train,G0783,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00026,C_hf_diagram_00026,a52b9d0cd36e4815ea49359334a99bd373794bb1c3ff12002096cd50c0f5213e,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00026.jpg,eeee9b10df667dd4f8eebc3947c68c4c72fb149091aa836a52fe93bd75264d2d,2d07337323230f4f,,,,False,True
C_hf_diagram_00027,train,train,G1374,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00027,C_hf_diagram_00027,18d1b2937d9d4b17cb9f3450e2fc0259680b5828cec7c2be82be54038ee945b5,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00027.jpg,5a3c1b5ed854c81658300c6e6acead6c06fedb033dc3fffe593cb206b68df67d,045b1e2737361d18,,,,False,True
C_hf_diagram_00030,train,train,G0780,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00030,C_hf_diagram_00030,ad6149d7811432578a29b20eb3182942b0de64b472e3f4ade6d1ef472ddbc73c,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00030.jpg,0edf880917cbdaca1e172275a96daf297503db88f9e2944b6d4af082207ff9c5,5455555410d4d4d4,,,,False,True
C_hf_diagram_00031,train,train,G0525,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00031,C_hf_diagram_00031,4d87b9c44897f8ecb44069debeeaf98828556755d72915c2b01b4b4b26b56608,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00031.jpg,26e96a272f838d57417cec1b6e884c3c48c87b5d2752fc8d59feb002cfacfe15,5e0d0f178f4d4d1f,,,,False,True
C_hf_diagram_00032,train,train,G0756,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00032,C_hf_diagram_00032,651867f9bf4ef2cb078fe08d5c9c171b4fd14a7ca73ef9370b0f621d51cd3430,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00032.jpg,77308295bb59fc90467b82598f1c59ab368ac3111349aba15937780962978bfe,161626062e193361,,,,False,True
C_hf_diagram_00034,train,train,G0750,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00034,C_hf_diagram_00034,d00aa83fed18c094bc90c363a4b004b40c27241faa7b791cb80fd226b26e6f82,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00034.jpg,9e58fcc996bbe6746a4f9e5585d8f0b967c01779e41f546aeb5e8fffc7c5f821,705e266161762c38,,,,False,True
C_hf_diagram_00035,train,train,G1375,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00035,C_hf_diagram_00035,a3fd30d06c42c4452fb31a722ee15066ecdcc9486095b600f31763bb5dfd94f7,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00035.jpg,3fbf6781244dcd9fb6c366d121963aecc49b525a91479b10a8fad1d4bd7431de,8a2a2aaa5b53535b,,,,False,True
C_hf_diagram_00037,train,train,G0622,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00037,C_hf_diagram_00037,562c42f418eb2dbef88f5daa3ebad4074b4f6abc23b79d820f6e00614ff888fd,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00037.jpg,52c87788d58b3cc271c9106b74bf0b61df4837b03699580938724b3fce713e84,1007636165417937,,,,False,True
C_hf_diagram_00038,train,train,G1376,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00038,C_hf_diagram_00038,f1b24caa9285cb4194b9b2f67f259b484edb946aebcc95d1253c9e3802aaec96,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00038.jpg,464a7fb081069bf392d363ba1d4b610ad4d1617f09b0d37ec22dc3594323b2ce,6b2a192b2d4c6b23,,,,False,True
C_hf_diagram_00040,train,train,G1377,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00040,C_hf_diagram_00040,44414ed09d0833c37a2bd1095732953afb4d76dfa4382c64ad9a26dfc3216675,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00040.jpg,02b86d72d5cb30479a9a7aa59fa36b0cbbb172a9ce574715fc7c188159931fec,3179cc952323070c,,,,False,True
C_hf_diagram_00042,train,train,G1378,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00042,C_hf_diagram_00042,48cb4ca63cfdaa2a9a306de9d0b22d1aed86f7aabcc899b67483f35c08f7c308,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00042.jpg,2112f45637d8325c9e7e25028cc958c6c00c839d14527bd8cf167bc54f6a420b,99392c263523968e,,,,False,True
C_hf_diagram_00043,train,train,G1379,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00043,C_hf_diagram_00043,05936c0198310eab384f0048de29eea37bfeb967de7b3ad2687347b086371f00,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00043.jpg,66267e83f5deff5c45da86ee35ee14ea903ced0e7df508469d6493988b70d23a,054e6d4171591935,,,,False,True
C_hf_diagram_00044,val,val,G0566,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00044,C_hf_diagram_00044,f80e351ed67a6fb6c03a899dc4decd88651c07f311b838560bf947dbc1f3ff21,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00044.jpg,ee068143313aacbbdd26cd9a50ba0b36d8e11200817e40de05fd675a96ff18fa,d1d48633b532b49c,,,,False,True
C_hf_diagram_00045,train,train,G1380,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00045,C_hf_diagram_00045,f228c16a2b570ec808a4ecceb2d34fd1bd1aa827fad688fcf6e584fd44ecdf1e,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00045.jpg,05f57259d4b956aeba95bc09782bb477d2eaa750c5ad0da15f3794ae760ae034,645a4c030b0d0103,,,,False,True
C_hf_diagram_00049,train,train,G0648,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00049,C_hf_diagram_00049,aa8352fbed3cb7e44436c36e45920bf82b8157e9f49832e8123ee414e485cca9,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00049.jpg,b7096c2b11148a3220491e8865bc75908f860e72ee189230b3ff744981963bbe,694d4cd4d6c46955,,,,False,True
C_hf_diagram_00050,train,train,G0715,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00050,C_hf_diagram_00050,f48ce252dd1b5bf9b95b26a5b94e37f171adde3f697403cb2a920235b02e8a11,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00050.jpg,390a28dcfe133a8a5b49de873d9ea2c6f6ad3cbe1c1475310bfc7f5b1012def9,1992924939363169,,,,False,True
C_hf_diagram_00052,val,val,G0540,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00052,C_hf_diagram_00052,b7cb3c877a02e6e7fae96230ddff0e30cc40cace5b0e22921a6ab682261a6aea,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00052.jpg,8bc70d0862f96526b94b1a07be53f43e25ef16c936667f8e2df82f7892e9b2d8,7050545652b6dc43,,,,False,True
C_hf_diagram_00053,train,train,G0523,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00053,C_hf_diagram_00053,a19571688326c3826a227f75348fb1ca6d22c03ce15208f614260fe82d9bb62b,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00053.jpg,ccd6fd0de7776967c9fe9eee800cd9df44835180d582f5757f8d734fc75ac9ac,756a1a8c1d9787ac,,,,False,True
C_hf_diagram_00054,train,train,G0570,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00054,C_hf_diagram_00054,006bb67f078def2f3efcced888140a3c6db7e999888678da8639fa4abb3934da,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00054.jpg,ed2f6319e3920dc80fa25e711686c4efc2d89326a07324483f886a737a13926d,9694e09b5b62370d,,,,False,True
C_hf_diagram_00057,test,test,G1381,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00057,C_hf_diagram_00057,94fd8c79f7f2c323c54cf864db6276476592c4e5830dd9bba2de1b9386fce219,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00057.jpg,4ddf759b813d194dd165cefd177cf9764a8fff51631ec13218a1201e9bee79a2,1a5f2e2a8f0d0d0e,,,,False,True
C_hf_diagram_00058,train,train,G1370,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00058,C_hf_diagram_00058,7163ef3dc4fcef2b0de3b0129fe78fc61a3333b1cf544c485d6c403312e02df9,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00058.jpg,3a51fa98ebfde71b567771696d7338814ee2b6fea7518c993f7437f5039fc1f6,6247492a2a220b8b,,,,False,True
C_hf_diagram_00059,train,train,G0104,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00059,C_hf_diagram_00059,5d12e71f8ebe2ce6b8aea03a3f43a12514485622710df2dad439d2a85a797f69,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00059.jpg,2bdb300062a05558129e84dc0c3619cb07b06d2aaef07ae31d7fe25d3f0f50ce,94925ac1595a80a0,,,,False,True
C_hf_diagram_00060,train,train,G1382,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00060,C_hf_diagram_00060,48a8a2ef73227a7b7e2bc873daccedf5b14032f9d18ffbabbb865376a3357d8c,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00060.jpg,264a3035608ff753d1d0ead7960d5fef4cdca7e7dedc055b52e7f6c9ed725160,230911665b0b6d65,,,,False,True
C_hf_diagram_00061,train,train,G1370,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00061,C_hf_diagram_00061,1f421bf527d7258547d14092fdfbbc2ff0faf3cc2e7b4907bf281cc7576c18ea,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00061.jpg,3a51fa98ebfde71b567771696d7338814ee2b6fea7518c993f7437f5039fc1f6,6247492a2a220b8b,,,,False,True
C_hf_diagram_00062,train,train,G0540,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00062,C_hf_diagram_00062,8952c5d2792b856533a44155535c79b492a7feb485d5c49c7965a471fc0c8b9c,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00062.jpg,8bc70d0862f96526b94b1a07be53f43e25ef16c936667f8e2df82f7892e9b2d8,7050545652b6dc43,,,,False,True
C_hf_diagram_00064,val,val,G0666,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00064,C_hf_diagram_00064,eeb2d0124e100512d8b83ff636a13fc833b1b83fde7eb9b62d18bf20fb68b4b0,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00064.jpg,987dc7f162e4c0738fbbbc4684f9bcd9d5f34c082a176737bea48f227bd96624,0b57162b33331516,,,,False,True
C_hf_diagram_00066,train,train,G0645,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00066,C_hf_diagram_00066,b0bffc63f3ed9d386a236bbf95f374d1f671b8f742664b523a84fb22dc36ea4f,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00066.jpg,da7b289d58f48dc0216a9304498e5499cbf0b633836f2fa462a6bba0d96f010e,070b1303071f1d4a,,,,False,True
C_hf_diagram_00067,train,train,G0780,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00067,C_hf_diagram_00067,9879b6d6997ed47a7de780796b39f258617c9afb0184b0bb2b484012fd3e4a59,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00067.jpg,0edf880917cbdaca1e172275a96daf297503db88f9e2944b6d4af082207ff9c5,5455555410d4d4d4,,,,False,True
C_hf_diagram_00068,val,val,G0698,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00068,C_hf_diagram_00068,58733d9ac1538e0c13b72890e89034ba56e3f005d8a1bd87c80fd4be142aba03,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00068.jpg,69ede47af234fe44b58aee911474600b164d20bb48d0d7640d262aad0d13a775,8b2b30f171329296,,,,False,True
C_hf_diagram_00069,train,train,G0608,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00069,C_hf_diagram_00069,eecc7ebc1817044b62eae45051f8a96b1251464c3cd4fea6c20e744ac899f6d6,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00069.jpg,12ac88cc8412678670da971e0371ee0aaef5a158b9a8fab0ed296d795fdc82a0,0a3d2c45491a352d,,,,False,True
C_hf_diagram_00070,test,test,G0669,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00070,C_hf_diagram_00070,677f8219736bb815c311435b64c319463080a941f6b3417bbb7008ff0f982e93,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00070.jpg,9557c27e4a17b5d6da853f1e3a0a0eae5f0ec52159dbad9758eb3fbe89708533,180f267179612e0d,,,,False,True
C_hf_diagram_00071,train,train,G1383,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00071,C_hf_diagram_00071,b37af2d2e9b99dc9e2f987ce2d6300119ee300cba915cb26943375959cfcf5e1,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00071.jpg,65afe2346c1752ab75f278355f93e20e641f787f6e9c16d36e0beef225dc39a1,4d4917196b270f0c,,,,False,True
C_hf_diagram_00072,train,train,G1384,C,0,0,0,lmms-lab/ai2d,lmms-lab/ai2d,C_hf_diagram_00072,C_hf_diagram_00072,d6b7b286ff63c33fd014713347f6eb22f631aca84e2ba26cab46cf3bd4d611b0,dataset/augmented_images/cat_c_v2/diagrams/C_hf_diagram_00072.jpg,980e7d1baf423648be8da7674470347f58a8a4e8da5c5d7a1b7dd0b9c1e4de04,0e1f373236363717,,,,False,True
